Id,TARGET
96944,low
23831,low
28641,high
94821,medium
110366,low
120873,low
35752,low
97032,medium
35424,low
123809,low
26627,low
99078,low
122692,low
2291,low
118194,high
90094,high
81536,medium
105850,low
106090,low
97692,low
9917,low
95972,low
12101,low
115703,low
45471,low
118531,low
101977,medium
72529,medium
8774,low
121911,high
35717,low
52251,high
7761,low
35971,low
34718,low
69111,high
94504,medium
112720,low
121565,high
62510,low
34584,low
34695,low
92248,low
21973,low
33179,medium
74245,low
103837,low
29918,low
3581,low
49978,low
72500,low
36011,low
90084,low
8319,low
113276,low
79339,low
37571,medium
107556,medium
113679,high
110803,medium
116314,high
17621,medium
108747,low
114493,low
54068,low
69436,low
42785,low
39992,low
73191,medium
87680,high
107489,low
42981,low
102136,medium
42886,low
100083,low
11916,low
16996,medium
77254,low
80429,low
75692,high
94514,high
105695,low
98952,low
102147,low
53642,low
78918,medium
37146,low
107544,low
92083,low
111534,high
57906,low
114016,low
74911,low
76944,medium
123619,low
62119,low
64161,low
65695,low
104033,low
48686,low
60792,low
16252,low
76671,low
57250,low
53725,low
82455,low
49325,medium
121263,low
65148,low
89212,high
120716,high
121091,low
65268,low
74678,low
59333,low
38208,medium
32506,low
29560,low
97323,high
15567,low
32083,low
102752,high
80273,low
56844,medium
100076,low
83034,low
3356,low
52813,low
60372,low
47520,low
13536,low
101315,low
42254,low
98524,low
108550,high
14340,low
56305,low
59989,low
78748,low
120368,low
49967,low
93531,low
11523,low
85263,high
107524,low
63214,medium
49251,low
11663,medium
116725,low
11982,low
116617,medium
116544,low
69236,low
14552,low
45482,low
77141,low
114610,high
106265,low
93895,low
32326,low
72336,low
8808,low
3384,low
43626,low
20143,low
21697,low
41857,low
21395,low
34585,medium
55195,high
52061,high
24571,low
63553,low
59865,high
95372,low
67946,low
105895,low
104548,low
29149,low
120017,low
122694,low
35781,high
86463,low
1918,low
54279,low
4906,medium
95239,medium
28068,low
90733,low
40347,low
110011,low
14851,low
109416,high
70011,low
86079,low
113496,low
50548,low
66014,low
59815,low
114304,low
19777,low
15993,low
91341,low
86970,medium
4364,low
5667,low
53230,low
39238,high
26527,low
62735,low
13904,low
17877,high
85178,low
83419,medium
82469,low
7657,low
114308,high
118714,high
121081,low
60585,high
94170,low
70540,high
7550,medium
99293,low
52448,medium
30498,low
90199,low
45275,medium
86196,medium
100234,high
53794,low
20647,low
72926,low
37504,low
57888,low
44455,low
100113,low
71064,low
34855,low
105950,low
122936,high
12079,low
45072,low
119053,low
69460,low
85274,medium
39434,medium
84027,low
75702,low
92382,low
120930,high
51174,low
16859,low
40076,medium
4567,low
4541,high
121946,high
65545,low
81367,high
116223,low
86579,low
62442,low
85596,low
72100,low
42160,low
63152,low
49006,low
18841,low
27483,low
92945,low
104276,low
39737,low
50228,medium
63741,low
16144,low
104793,low
31923,low
109237,low
6296,low
40786,low
49994,medium
120754,low
65587,low
58237,low
55232,low
123498,high
52834,high
72618,high
108509,low
97937,low
23243,low
70429,low
93524,high
117926,high
32303,low
114929,low
36688,high
120503,low
95453,medium
2495,low
8918,low
7707,high
50424,low
49986,low
40964,low
85679,low
61526,low
11837,low
1340,low
73758,medium
94156,low
62714,low
32786,low
33029,medium
13001,low
87013,low
113417,low
28312,low
52853,low
8108,low
56296,medium
102758,low
8981,medium
40688,low
48089,medium
96629,low
122970,medium
28619,low
73476,low
64214,low
92767,high
50572,low
25545,low
88747,low
35531,low
108255,low
115197,low
114043,low
49318,medium
26232,low
71743,low
72434,low
9699,low
102975,medium
72174,low
42742,low
18260,medium
39054,low
3427,medium
50299,medium
27755,low
84739,low
96794,high
85052,low
33081,medium
107350,low
116170,low
43629,low
115414,medium
91219,low
115907,low
3492,low
9584,low
63938,medium
41311,low
95602,low
96668,low
14520,high
5088,low
96385,low
3097,low
25064,low
36138,low
65185,low
47570,low
56428,low
14863,low
34213,low
84390,low
97318,low
833,low
93011,low
90464,low
5086,high
32594,low
75864,low
96927,medium
74910,low
5129,low
47050,low
86104,high
27794,low
19385,low
80119,medium
104725,low
117359,low
25036,low
63204,low
92860,low
20857,high
19457,low
119878,high
82931,low
82340,low
60517,low
92147,medium
121719,low
117542,low
20188,low
112903,low
80798,low
119466,high
43379,low
58092,low
96960,low
19375,low
116448,low
50965,low
99023,high
81880,low
114648,high
14242,low
94992,high
34356,low
98454,low
120864,medium
80986,medium
121479,high
13545,low
46157,low
50209,high
4483,low
54701,low
35378,low
64511,low
5652,medium
96770,low
5668,low
19474,low
84915,medium
118092,low
5146,low
93905,low
20108,low
60609,low
89704,low
46872,low
102610,low
68263,low
42891,low
23828,low
111515,low
72089,low
76193,low
86122,low
35582,low
4994,low
89963,high
77430,low
120559,low
86289,low
78346,low
83702,low
3632,low
49600,medium
11858,low
6467,low
11148,low
92656,low
29310,low
31172,high
26205,high
69712,low
3110,low
100989,low
99961,medium
63750,medium
112195,high
44532,low
103080,high
85381,low
22153,low
85418,low
41866,low
22998,medium
1829,high
115315,medium
41822,low
46911,low
51304,medium
79774,low
64429,low
117381,low
26072,medium
17567,low
121532,low
4239,low
62012,low
47871,medium
122123,medium
18551,high
110859,low
83509,high
66733,low
48958,low
59915,low
29743,low
92298,low
44914,low
68911,low
106811,low
113965,high
15700,low
71913,high
6390,low
119944,low
82986,low
43896,low
59340,low
42146,low
51298,low
106033,medium
94507,low
62404,low
78547,low
36369,low
679,low
43615,low
44369,low
109117,low
108572,low
82786,low
7190,low
61985,low
121707,low
16619,low
116446,low
21240,low
84677,low
56856,medium
81719,low
121378,low
67161,high
102519,high
112326,low
114121,low
113055,low
94748,high
119669,high
64652,low
93308,medium
9731,low
32010,low
103163,medium
78629,high
38542,low
36883,medium
98492,high
110588,high
46726,low
3012,low
10189,high
20341,low
85764,low
52737,low
54772,low
110858,high
4836,medium
25271,high
21551,low
115665,low
7203,low
91729,low
72315,low
111811,low
18656,low
32367,low
18932,low
27580,low
53640,high
68499,low
83077,low
96754,low
68033,low
39948,low
104680,low
40187,low
50066,medium
14062,medium
103849,low
5744,low
73506,low
66552,low
19771,medium
110574,low
108769,low
18933,low
114927,low
122792,medium
60390,low
91140,high
21800,low
13154,low
28575,low
29192,low
37769,low
115678,low
62627,low
93533,high
34485,low
74820,low
34438,low
114221,high
50297,low
102809,low
26899,high
86077,medium
49505,low
96715,low
94254,high
38665,low
47479,low
18061,low
113714,low
97491,low
49495,low
3615,low
85318,medium
52987,medium
118806,low
50211,medium
110719,low
116018,high
93791,low
60761,low
74672,high
114943,high
34648,low
91492,low
11602,medium
123976,low
83833,low
27024,high
122100,low
48385,low
28034,medium
96636,high
116252,low
16944,low
122539,low
107194,low
46710,low
123950,low
14709,high
62361,high
71474,low
51621,high
26783,low
74578,medium
37220,medium
52107,low
46988,high
41631,low
89830,high
57647,low
24265,low
36142,medium
113415,medium
56119,low
22149,high
60288,low
99265,low
70472,low
82465,medium
46762,high
70993,low
20993,low
28356,low
67432,high
99789,low
13463,high
98982,medium
83761,low
110387,low
114663,low
14120,low
29517,low
12401,medium
108356,low
60524,low
28374,low
91389,low
40901,low
67300,medium
53980,low
92302,high
82569,high
30029,medium
76642,low
3070,low
19733,low
67497,low
15053,low
12489,low
78525,high
5045,low
22668,low
67399,low
29554,low
6131,low
115146,low
33,low
49861,low
19165,low
99047,low
67423,low
49029,low
99062,low
17660,high
48853,low
116412,low
61581,low
122826,medium
31845,low
51575,low
62619,medium
3304,low
24294,medium
110774,low
116062,medium
74704,high
85028,low
22949,low
62800,high
58775,low
76712,medium
53923,low
30068,medium
86976,low
36285,low
68907,low
99033,low
7142,low
119134,low
70669,medium
25059,high
79894,low
30813,high
49340,low
112110,low
88489,low
8105,medium
52028,low
105634,low
101290,low
41085,low
74826,high
36972,low
44171,low
4757,medium
70431,low
16376,low
73122,low
95226,low
50256,low
103645,high
89444,low
47330,medium
61007,low
77094,high
31865,low
101859,high
75288,low
115807,low
26874,low
97755,low
101358,low
107022,low
74006,high
42115,low
93178,medium
4203,low
97004,low
67384,low
58297,medium
36351,low
11980,low
71457,low
28697,high
12053,high
97521,high
92025,low
121065,low
64761,low
105466,low
21505,low
28608,high
40118,high
12645,low
8385,low
63479,low
105651,low
107666,low
118278,medium
74186,low
68667,low
73363,high
113045,low
53994,low
99875,low
32716,high
17978,low
29279,low
38757,low
87364,medium
5951,low
80208,low
50144,medium
111302,medium
94153,low
55642,medium
89443,low
20779,low
29434,low
121950,low
87053,low
35025,low
61056,low
11955,low
22717,low
69535,low
86859,medium
72725,medium
11959,medium
24482,low
49386,low
97476,low
119656,low
20173,high
120068,low
114609,medium
15348,low
121787,low
7342,low
5179,low
61165,medium
64120,low
104435,low
33694,low
49980,medium
58969,low
14596,medium
82372,low
15036,low
61238,low
84519,low
113299,low
16315,low
105064,low
71540,high
36962,low
68175,low
79759,low
98933,high
120029,medium
482,low
123460,low
32803,low
93451,medium
56406,low
107997,low
92504,low
85029,low
8431,low
49117,low
21727,low
32038,low
86152,high
40755,high
23007,low
39151,low
76203,low
116558,low
18304,low
69366,low
11862,medium
90061,medium
123837,medium
100502,high
90399,low
31068,high
15042,low
33388,high
11760,low
3912,low
2661,medium
39273,low
102807,low
53751,low
22470,medium
73244,low
46846,low
61239,low
32080,low
622,low
20542,low
66770,high
82262,low
114559,low
103533,low
52423,low
55086,low
110179,high
33071,low
63605,low
29521,low
37916,low
102667,low
91895,low
107435,high
21855,low
3479,low
52684,low
115706,low
24998,medium
48198,low
56401,medium
66216,low
28417,low
91304,medium
49786,low
25179,medium
16587,low
61512,high
19908,medium
27419,medium
55834,low
112955,low
24386,low
4579,low
486,low
82065,medium
56106,medium
33372,medium
69478,low
73065,low
40448,low
79312,medium
22017,medium
31673,low
69579,high
33733,low
16373,high
101644,low
106708,low
52432,low
85424,high
35681,low
26471,low
37515,low
122210,medium
24860,medium
79398,low
22087,high
80927,high
102878,low
39804,low
69469,low
121023,high
41651,low
18117,high
85542,low
79393,medium
116946,low
54208,low
25272,low
45616,low
100613,low
96275,low
45593,low
105431,low
12850,low
43673,medium
16368,low
102055,low
101710,medium
27027,low
69244,low
123271,low
106539,low
113076,low
29632,low
60046,low
52820,low
40470,low
27785,low
62867,low
115408,low
67728,low
5462,low
121618,low
114758,low
5390,low
26897,low
112742,medium
42874,low
108053,high
35977,low
37701,low
81570,low
11190,medium
975,low
11194,low
32939,low
2752,low
101532,low
29881,low
90205,low
103031,low
53768,medium
103249,low
92495,high
2861,low
39462,low
86331,high
58214,low
116136,high
76331,low
96240,high
11419,low
15885,medium
13802,low
65000,medium
119490,low
91056,low
48648,low
46231,low
29156,low
21663,low
95338,low
35317,low
7460,low
75761,low
122055,medium
41407,low
122275,low
1407,low
89269,medium
95424,medium
14211,high
88350,low
41373,low
90937,low
72793,low
65688,low
62490,low
24734,low
41873,low
86914,low
97860,low
67486,medium
103817,low
95809,low
75087,low
35902,low
53121,high
95451,low
121314,medium
68501,low
32965,low
110450,low
91911,medium
82317,medium
57775,low
75481,medium
90663,low
73200,low
20172,low
76040,high
71888,low
53967,low
64013,low
98105,medium
47110,low
17429,high
47794,medium
17619,medium
45117,low
54795,medium
82061,low
4685,medium
93497,high
57369,low
102943,low
113618,low
94960,low
65243,low
92134,low
33095,low
30413,high
35245,medium
87269,low
109421,low
17390,medium
51860,medium
70107,medium
64076,medium
10156,low
115535,low
92613,low
85452,low
85495,low
8799,low
93755,low
5289,low
120880,low
103487,low
16826,low
51698,low
107116,low
8621,low
77629,low
39616,low
43376,medium
52245,low
76399,low
90757,low
108796,low
87192,medium
79574,low
21102,low
63138,low
101850,medium
93110,medium
114714,high
92852,low
66470,low
10590,low
114692,high
68656,low
9427,low
31741,low
53711,high
54584,low
105798,low
6002,low
114906,medium
22864,low
75981,low
34519,low
115419,low
111987,medium
18773,low
15588,low
100964,medium
69118,low
67482,medium
66780,low
6918,low
67008,low
109644,high
70187,low
63466,low
107066,low
119525,low
96933,low
47127,low
2715,low
116196,high
64852,high
91398,low
66748,high
76965,medium
16327,low
106384,low
74041,low
8805,high
44647,low
81658,medium
20813,low
41662,high
38270,high
37232,low
71955,high
18401,high
79746,low
76041,low
44130,low
41239,low
6618,medium
123393,medium
122128,high
67426,high
29927,low
23665,low
26734,low
2259,high
123292,low
117749,low
49648,medium
107213,medium
24617,low
69279,low
110117,medium
41550,low
1200,low
5389,low
81352,low
39548,low
91077,high
54372,low
39835,high
26531,low
100862,low
33135,medium
87377,low
47374,low
63019,medium
100044,medium
8060,low
54436,low
100051,low
84292,low
100657,low
55972,low
86857,low
13507,low
37763,medium
5718,low
83459,low
85722,low
13895,low
36961,low
98725,low
13425,medium
21359,low
49813,low
91678,low
91646,low
10137,low
28157,low
123638,low
9237,low
116751,low
84423,low
109036,low
45223,low
10119,low
47740,high
80316,high
90469,medium
91266,low
42695,low
54160,low
105779,low
21634,low
90829,low
7802,low
9979,low
15288,high
121626,low
94119,high
13337,high
17602,low
56885,medium
53743,low
94674,low
113028,low
115674,low
64871,high
40399,high
121493,low
1118,low
110571,low
85767,low
76309,low
88000,low
98581,low
67180,low
6376,high
79067,low
79415,low
72835,low
5672,low
63673,low
21737,low
21781,low
106127,high
27801,medium
55449,low
99461,high
28368,low
57555,low
71661,low
69393,low
68457,low
67830,medium
74779,low
5219,low
70733,low
39419,low
105672,low
108131,low
102440,medium
12143,low
26505,low
33692,low
42618,low
63064,low
37952,medium
77682,low
44843,low
116425,low
64771,low
36976,high
437,low
76828,low
22965,medium
69667,low
53542,low
66833,low
54755,low
12701,low
119749,low
57381,medium
115978,high
83354,high
71260,medium
32782,high
30491,low
16541,high
123342,low
89730,low
116636,low
40894,low
15189,low
42175,high
71629,medium
79809,low
24861,low
73803,medium
295,low
70989,high
72290,low
123321,low
101795,low
49502,low
85952,medium
13142,low
94719,low
55858,high
55104,medium
38871,low
73156,low
18165,high
42728,medium
2386,high
74809,low
66795,medium
89358,low
57041,medium
6996,low
64156,low
29135,low
81833,low
63742,low
26986,low
61703,medium
71524,low
118595,low
45036,low
76684,medium
90996,low
53361,high
118014,high
78341,high
42383,low
113760,low
99200,high
2908,medium
105215,low
121114,medium
9980,low
33917,low
121144,low
123963,low
10388,high
121797,high
38876,low
28555,low
45125,high
112405,low
98966,low
95376,low
28436,low
36654,low
85483,low
57245,low
42553,low
4858,low
59537,low
107738,medium
24603,low
44581,low
123373,medium
95032,low
34409,high
56758,low
40598,low
9852,low
48405,low
36838,low
87531,low
96147,low
22187,high
47085,medium
48671,low
106957,low
38288,low
43894,high
5205,low
22458,high
18720,low
17533,low
36254,medium
4885,medium
46366,low
4606,low
23146,low
123453,low
67605,low
123366,low
19495,low
103132,low
78528,high
111143,low
13714,low
122789,low
32498,low
48229,high
97534,high
23606,medium
14669,low
81668,high
27167,low
103114,high
73407,low
33229,low
120811,low
11352,low
52392,low
71755,low
2921,low
27290,low
93407,high
27638,low
23790,low
71093,low
14184,low
59586,low
116294,low
36235,medium
65582,medium
97111,medium
44722,medium
112313,low
84342,low
4949,low
3556,low
70867,low
50097,high
123523,medium
43302,low
2231,low
9413,low
68349,low
105537,medium
42403,low
109758,low
36951,low
18666,high
93496,high
30512,low
75840,high
9010,low
56361,low
6652,low
18523,low
51475,low
114995,high
9647,medium
9391,low
103680,low
38300,low
71879,low
121507,low
41045,high
99276,medium
50574,low
23219,high
50925,low
33700,high
36231,low
2456,low
39128,low
81714,low
32255,high
112810,low
100473,low
114097,low
116623,low
97131,low
26937,low
66082,low
106030,low
5010,low
34593,low
35605,low
119291,high
43604,low
25455,low
100947,low
34509,medium
116860,low
58902,low
104795,low
97177,low
11947,low
110346,medium
4610,low
121269,low
4539,low
64584,medium
33103,low
88071,high
25712,low
53924,low
110434,low
30910,low
48079,low
36182,low
121052,medium
111072,high
35440,low
107592,low
12870,high
63117,low
115284,low
37040,low
73371,medium
61599,low
116795,low
51323,low
9889,low
48240,low
116137,low
78765,low
25556,low
117731,low
36693,low
27648,low
79261,high
64548,low
39081,low
110347,low
24332,low
113231,low
446,high
66864,low
60101,low
3441,high
106920,low
7570,low
67272,low
98731,low
12956,low
91393,low
95700,low
99821,low
118094,low
50826,low
88315,low
65860,low
87771,low
64201,low
64712,medium
117515,low
102155,low
42766,low
111531,high
88554,low
32963,low
1338,low
115189,low
90756,low
55761,low
92813,low
71956,low
64233,high
29907,low
46830,low
18836,medium
90563,low
14794,low
60909,low
1399,medium
102362,medium
29778,low
55927,low
78871,low
81922,low
16604,medium
30987,high
9745,low
60932,low
114532,high
50053,low
63329,low
20405,high
101814,medium
44696,low
39897,low
109333,low
99585,low
92661,low
106529,low
79065,medium
86594,low
21909,low
32778,low
96284,low
103730,low
28236,low
115308,low
27119,low
1989,medium
102870,low
16075,low
95230,medium
108331,high
110070,medium
37268,low
1593,low
47743,low
87545,low
106541,low
66949,low
40343,low
46774,low
7754,high
114362,low
113093,low
120281,low
10037,low
53543,medium
112985,low
65643,low
6676,low
108195,medium
111241,low
28456,high
79625,low
47291,low
13823,medium
105990,low
82248,high
66451,medium
2606,high
54679,low
27837,low
95921,high
90810,low
109946,medium
34073,low
118656,low
21755,medium
23225,low
42691,low
51759,low
84952,low
59933,low
13068,low
107245,low
19019,low
122881,medium
115741,low
23202,low
66210,low
53894,medium
71418,low
65589,low
106497,low
13468,low
48285,medium
65807,low
75746,low
82150,high
116592,low
118279,low
54316,medium
119904,low
29332,low
57563,low
29125,medium
64239,low
13470,low
51703,low
54139,high
86746,low
86278,medium
98616,low
122187,low
38232,low
36255,low
101049,low
29226,low
64748,low
92622,low
94778,high
21420,low
122794,low
75336,low
71686,low
21391,low
123725,high
56961,low
4681,low
33848,low
87400,low
70283,low
7825,low
102203,low
69759,low
20614,low
30983,high
28183,high
37239,low
88171,low
44681,low
43339,high
60449,low
107484,low
21432,low
93502,low
2220,low
114347,low
112409,low
31602,low
59890,medium
56860,low
118877,medium
42485,low
18196,high
21766,low
4268,low
81133,low
20621,low
78102,low
24669,medium
25479,low
105911,low
100743,medium
85567,low
95046,high
97309,low
118510,low
92623,low
76474,medium
113378,medium
91573,low
107543,medium
81673,low
4695,low
113899,medium
17006,medium
18735,low
105722,low
97018,low
67173,medium
31809,low
34696,low
75345,low
81690,low
37892,high
68745,medium
119184,low
18509,low
46222,low
19179,low
122542,medium
27621,low
23333,low
79154,medium
38627,low
87066,low
81717,low
44601,high
19616,low
39401,high
112690,low
26535,high
2043,low
24157,low
109857,medium
80164,low
38901,medium
11397,low
13661,medium
31892,medium
23398,low
41620,low
58022,low
109412,low
93030,low
70991,low
105766,low
54698,low
76790,low
52877,medium
54811,low
60250,low
23109,low
96394,low
111150,low
32856,high
32337,low
71634,low
3811,low
75610,low
965,low
101404,high
52808,high
27216,low
25548,low
11167,medium
35839,low
60088,low
17880,high
84646,low
100422,medium
43776,low
17810,high
40038,low
110468,low
52472,medium
46010,low
88045,low
57609,low
115184,low
38171,high
103087,low
85834,high
120396,low
117389,low
81236,medium
99693,low
12599,low
3207,medium
54908,low
81361,low
69697,medium
112510,low
74133,low
8086,low
3691,low
114323,high
19066,low
44424,high
101085,low
115448,low
44903,high
21674,medium
19534,high
69682,low
119806,low
51046,low
90188,high
29846,low
72984,low
91466,low
41969,low
91133,low
65792,low
29037,low
2483,high
57158,low
109156,low
6320,medium
108218,low
67608,low
73694,low
17491,low
66893,low
700,low
31729,low
93552,low
117264,low
4475,low
90266,low
11587,low
98808,low
90245,low
115793,medium
81045,low
50207,low
109763,low
65866,low
3730,low
80699,medium
72437,low
40708,high
89619,low
67948,low
30158,low
113321,low
89708,low
49604,medium
45344,low
101796,high
96593,medium
37539,low
35996,low
122295,low
46707,low
85404,high
73597,low
51797,low
76389,medium
109970,high
14555,low
97615,low
78398,low
113332,high
103656,low
87501,low
70590,high
108488,medium
68753,low
2335,low
26655,medium
54338,low
83305,high
45033,low
34705,high
120386,high
54479,low
1142,low
4759,low
4664,medium
10109,low
76186,low
48217,low
19245,low
119638,low
23101,medium
85778,medium
86186,low
26566,low
80052,medium
92717,low
60130,low
54532,low
81160,medium
39779,high
83038,low
66796,low
26602,low
112408,low
119211,low
68831,low
18517,low
68598,medium
2397,low
28256,low
57893,low
59838,low
133,low
108631,low
54035,medium
118062,low
85624,low
77419,high
87652,low
112446,high
4801,low
101339,medium
15234,low
63587,low
40783,low
120398,low
47526,low
50618,low
86065,low
104117,high
29664,low
55381,low
105493,low
335,low
114122,low
52772,high
80915,low
110107,low
60899,low
102980,low
8930,low
73796,low
118397,high
62855,low
107286,low
53312,low
45106,medium
56135,medium
115923,low
86358,low
100193,low
62874,low
115831,high
94327,low
60894,high
24250,low
91064,low
21556,high
109720,low
50349,high
67609,low
89333,high
26462,low
36683,medium
82683,low
32028,low
79884,low
20635,low
1521,low
65077,low
51975,low
60048,low
118893,medium
62020,low
84266,low
8820,low
71786,low
85740,low
31119,high
28889,medium
108308,high
71856,low
85806,medium
76007,low
17215,low
6323,low
115663,medium
93986,high
123445,low
8550,low
82876,low
71186,medium
82395,low
114501,low
63498,low
75032,medium
105984,high
83482,low
65588,high
96702,low
113467,low
51033,medium
70659,high
64246,low
53249,low
54129,low
112856,low
26639,high
56232,medium
92001,low
85062,medium
79906,medium
78673,low
7126,low
60038,high
98229,low
100963,low
105740,medium
26742,low
98832,low
114311,medium
78821,low
107014,low
39798,low
14117,low
66137,low
42481,low
106412,medium
87880,low
10267,medium
36332,low
51745,medium
18215,low
32540,low
51670,medium
59276,high
24886,high
82333,low
5308,low
77070,medium
117078,low
32534,low
83125,low
68081,high
109233,low
85471,low
92121,medium
64299,low
77264,low
24297,low
31661,low
64498,low
41310,low
87965,low
86018,low
102641,low
99242,low
22918,low
85781,medium
89801,low
84956,high
75073,low
103818,high
55419,low
73295,low
30884,low
47176,low
58938,medium
30705,low
26496,low
62013,low
67611,medium
81025,medium
6152,low
5167,low
122216,low
43420,low
67588,low
21380,low
99492,low
55061,low
51866,low
74613,low
9351,high
41302,low
108851,medium
115866,low
23776,low
84124,low
47641,high
76590,low
55613,low
56610,low
1608,low
77949,low
39872,high
112858,medium
121910,low
35819,low
38013,medium
119641,low
90354,low
17133,low
76141,low
107757,low
60123,low
33115,high
11573,low
94382,low
60937,low
55514,high
113678,low
21312,high
57884,high
106506,low
119092,low
87123,high
4331,medium
17406,low
29494,low
119706,low
3788,high
96791,medium
103111,low
71242,high
17960,low
43627,low
116099,low
86371,low
9597,high
121982,low
8991,low
68973,medium
113821,medium
115143,low
122251,low
16123,low
16417,low
11004,low
15508,high
117814,medium
50644,high
11343,low
17391,low
50859,medium
44885,high
66080,low
98390,low
93051,low
84084,low
107009,low
77839,high
47805,medium
24329,low
60194,low
78462,low
120562,high
108501,low
111082,low
109212,low
97796,low
15180,low
26745,low
113577,low
8654,low
68157,low
46566,low
25061,low
12042,low
101986,low
100765,medium
51132,high
80973,high
53645,low
12741,low
72608,low
61781,high
45326,low
58121,low
27553,low
4582,low
14468,low
80341,low
75734,low
10080,low
60843,low
3289,low
22313,medium
101474,low
79960,high
26938,low
14887,medium
107041,medium
17970,low
31634,low
13443,low
110394,high
68788,low
17648,low
12688,medium
76650,low
41014,low
63440,low
68941,low
50711,low
44297,low
87883,low
34208,high
96402,high
68085,medium
31553,low
70205,low
7182,low
61366,high
22871,low
11365,low
122865,medium
41325,low
68498,low
8839,low
27685,low
104015,high
49685,low
4373,medium
17204,high
57583,high
24340,low
2384,high
85092,low
81136,high
88772,low
27790,medium
51846,high
15733,low
98754,medium
108145,low
103480,low
95299,high
75062,medium
37778,low
76697,low
7408,low
108798,high
32726,low
110057,low
34150,low
93758,high
1546,low
8753,low
91486,high
28212,low
48222,low
75751,low
54903,low
90781,low
49087,low
40034,high
72201,low
48885,low
7662,low
84338,medium
69884,low
94491,low
33358,low
36376,low
97051,low
10858,medium
65151,low
82812,low
97768,low
62070,low
61136,low
12127,low
34026,low
64113,low
27565,high
90843,low
101497,high
116114,high
55412,low
14140,medium
17145,low
101520,low
15383,high
115817,low
45857,medium
118406,low
44898,low
92645,medium
60833,medium
34709,low
31862,medium
118465,high
1597,low
79623,low
4354,low
66330,low
102204,high
69368,high
104515,low
36857,low
95172,low
12683,low
19030,low
937,low
25502,low
86795,low
7637,medium
64053,high
96471,low
70512,low
49968,low
50014,low
4609,high
104046,low
19268,low
41288,medium
18648,medium
84927,low
117635,high
103428,medium
95549,low
98368,low
40009,low
6760,low
48770,low
101720,low
80390,low
60890,high
22960,low
92928,low
83753,low
30067,low
7608,low
24540,low
88634,medium
30651,medium
33598,high
84206,high
13568,low
90091,low
43083,high
113676,low
31946,low
46434,low
68885,low
8300,low
54996,high
43256,low
97003,low
57989,low
118920,medium
12863,low
107187,low
40125,high
26994,low
115282,low
3197,low
34506,low
116230,low
25963,low
22046,low
88592,low
90431,low
123763,low
71596,low
114031,low
111447,low
2058,low
18187,high
18097,low
36789,low
87477,low
86918,low
23215,high
14911,medium
11806,high
22338,low
40868,low
72732,low
97544,low
25845,low
38956,low
77180,high
115386,high
16906,low
91736,low
92210,high
79891,low
73875,low
33866,low
74244,low
68162,low
62992,low
55069,low
76797,high
69762,low
83581,high
91431,low
45079,low
68754,high
1037,low
16332,low
81375,low
47979,low
22357,medium
40958,low
92144,low
83109,medium
81617,medium
116120,low
86911,high
61790,low
112407,medium
97946,low
114508,high
52117,low
74641,low
5802,low
57835,low
100560,low
72582,low
37934,low
41462,low
97718,medium
52467,low
10974,low
99964,high
94401,low
8368,low
30343,low
123454,low
61488,low
70233,low
36971,low
90450,low
77395,low
25213,low
97252,low
123464,low
29240,high
12691,low
63075,high
107046,high
80124,medium
116371,medium
105214,low
114540,low
4360,medium
122429,low
74591,low
106093,low
67336,low
85945,low
23873,medium
30518,high
64693,low
90914,low
109339,low
35445,low
49610,low
107534,low
123851,low
58903,low
50428,low
76376,low
119213,low
48302,high
34915,high
116468,high
111315,low
79886,medium
1036,medium
21438,high
104662,low
46477,low
45678,low
103485,low
52091,low
82848,low
46101,medium
121613,medium
10449,low
34907,low
88341,high
18107,low
94347,low
117171,low
39239,high
37139,high
63509,low
87389,low
120409,low
64604,low
34053,low
19561,low
65550,low
105957,low
43514,low
73030,low
7775,low
10826,low
45898,low
104764,low
113060,low
19544,low
85748,low
12261,low
11070,low
69919,low
91633,medium
4849,high
83075,low
15302,low
111236,high
65776,low
109066,low
58635,medium
19330,low
79680,medium
29934,low
70558,medium
121033,high
106310,low
113513,high
67028,high
31773,high
92915,low
44406,low
39559,low
65405,medium
87939,high
49384,high
101932,low
6512,low
17020,low
1430,low
99643,low
80814,medium
33007,medium
84314,low
42602,high
13679,low
17906,high
96172,low
53700,medium
41321,low
71729,low
14589,low
110459,low
67800,high
57053,low
104803,low
49338,medium
62914,low
16447,low
56124,low
20176,medium
59100,medium
15199,low
82243,medium
85339,high
67976,low
98840,low
65415,low
26615,medium
96605,low
81100,low
67438,low
83464,low
88609,low
32199,low
40825,high
105324,high
45312,low
73092,low
49555,medium
39842,low
73480,low
31612,low
119554,high
64363,low
53155,high
18235,medium
19,high
61345,high
27098,low
3675,low
73629,low
48519,high
7434,medium
89224,medium
117536,low
40086,low
69993,high
82842,low
113187,low
24718,low
26102,low
104850,high
97097,low
42945,high
101659,low
81576,high
15960,low
7433,low
84025,high
72622,medium
74287,low
82302,low
5720,low
10716,high
76401,high
57918,low
65867,low
7708,low
93574,low
81376,medium
99824,low
27627,medium
84239,low
7750,low
9872,low
112077,low
35664,low
53044,low
94814,low
123257,low
32772,high
21927,low
28375,low
110700,low
45001,low
93897,high
74489,high
54837,low
92589,high
70767,low
111103,high
4907,low
984,low
39332,low
109721,medium
12044,low
73643,low
47684,low
4620,low
120505,low
73471,low
16568,low
108465,high
77476,low
84521,low
6591,low
104356,low
75752,low
101496,low
96188,medium
39574,low
42342,low
43131,high
